PSF Region	PSFs PSF Name	PSF Name (in-game)	x	y	PSF Ownership in 1080	PSF Value	PSF Garrison Ancillary Image	PSF Garrison?	PSF Garrison Unit	PSF Appearance (culture)	Actual Appearance	PSF Battle Model
Milan_Province	Crema	Crema	186	231	milan	500	default_title.tga	yes	Peasants	northern_european	City / S European city	stone_fort_a
Milan_Province	Cremona	Cremona	187	229	slave	500	default_title.tga	yes	Peasants	greek	large town / S European large town	stone_fort_a
Minya_Province	Siwa	Santarīyya	286	112	egypt	750	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Minya_Province	Bahariya	al-Bahrīyya	308	107	egypt	400	default_title.tga	yes	Peasants	northern_european	ME town	stone_fort_a
Minya_Province	Samalut	Samālūt	317	106	egypt	750	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Minya_Province	Faiyum	al-Fayyūm	318	114	egypt	2000	default_title.tga	yes	Peasants	northern_european	ME city	stone_fort_a
Minya_Province	Al_Qusiyyah	al-Qūsiyya	319	100	egypt	750	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Minya_Province	Al_Lahun	al-Lāhūn	320	113	egypt	400	default_title.tga	yes	Peasants	northern_european	ME town	stone_fort_a
Minya_Province	Beni_Suef	Banī Suwaif	320	111	egypt	1000	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Minya_Province	Asyut	Asyūt	321	98	egypt	750	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Mosul_Province	Sanliurfa	Edessa	362	170	armenia	2250	default_title.tga	yes	Peasants	northern_european	ME city	stone_fort_a
Mosul_Province	Birecik	Birtha	359	168	armenia	750	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Mosul_Province	Halfeti	Hromkla	358	170	armenia	750	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Mosul_Province	Suruc	Batnai	361	168	armenia	750	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Mosul_Province	Kirkuk	Kirkheni	397	158	slave	1000	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Mosul_Province	Harran	Harrān	364	167	syria	2000	default_title.tga	yes	Peasants	northern_european	ME city	stone_fort_a
Mosul_Province	Ar_Raqqah	Raqqah	365	161	syria	2500	default_title.tga	yes	Peasants	northern_european	ME city	stone_fort_a
Mosul_Province	Sevaverek	Siverek	365	174	syria	750	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Mosul_Province	Ras_al_Ayn	Rās-al-'Ayn	370	167	syria	2000	default_title.tga	yes	Peasants	northern_european	ME city	stone_fort_a
Mosul_Province	Diyarbakir	Āmid	371	175	syria	2250	default_title.tga	yes	Peasants	northern_european	Greek city	stone_fort_a
Mosul_Province	Hani	Hānī	371	179	syria	600	default_title.tga	yes	Peasants	northern_european	ME town	stone_fort_a
Mosul_Province	Busayrah	Qirqīsiyā	373	156	syria	750	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Mosul_Province	Mardin	Mārdīn	374	171	syria	1500	default_title.tga	yes	Peasants	northern_european	ME city	stone_fort_a
Mosul_Province	Silvan	Mayyāfāriqīn	375	178	syria	2000	default_title.tga	yes	Peasants	northern_european	ME city	stone_fort_a
Mosul_Province	Mush	Mūsh	377	182	syria	1000	default_title.tga	yes	Peasants	northern_european	ME large city	stone_fort_a
Mosul_Province	Nasibin	Nasībīn	377	169	syria	2250	default_title.tga	yes	Peasants	northern_european	ME city	stone_fort_a
Mosul_Province	Shamsani	al-Shamsīniyya	377	160	syria	400	default_title.tga	yes	Peasants	northern_european	ME town	stone_fort_a
Mosul_Province	Tunatir	Tunatīr	377	164	syria	1000	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Mosul_Province	Al_Qaim	Rahbah	378	150	syria	2000	default_title.tga	yes	Peasants	northern_european	ME city	stone_fort_a
Mosul_Province	Arzan	Arzan	378	177	syria	2250	default_title.tga	yes	Peasants	northern_european	ME city	stone_fort_a
Mosul_Province	Hasankeyf	Hisn Kayfā	378	174	syria	1000	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Mosul_Province	Siirt	Sā'ird	381	177	syria	1500	default_title.tga	yes	Peasants	northern_european	ME city	stone_fort_a
Mosul_Province	Sinjar	Sanjār	382	163	syria	750	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Mosul_Province	Cizre	Jazīrah	383	171	syria	1500	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Mosul_Province	Aski_Mawsil	Balad	386	167	syria	2000	default_title.tga	yes	Peasants	northern_european	ME city	stone_fort_a
Mosul_Province	Tal_Kepe	Tal Kepe	390	166	syria	400	default_title.tga	yes	Peasants	northern_european	ME town	stone_fort_a
Mosul_Province	Bartalla	Bartallā	392	165	syria	600	default_title.tga	yes	Peasants	northern_european	ME town	stone_fort_a
Mosul_Province	Hadithah_al-Dijla	Hadīthah al-Dijla	392	162	syria	400	default_title.tga	yes	Peasants	northern_european	ME town	stone_fort_a
Mosul_Province	Bawazij	Bawāzīj	394	156	syria	400	default_title.tga	yes	Peasants	northern_european	ME town	stone_fort_a
Mosul_Province	Erbil	Arbīl	395	163	syria	2500	default_title.tga	yes	Peasants	northern_european	ME city	stone_fort_a
Murzuq_Province	Ghat	Ghat	193	82	slave	500	default_title.tga	yes	Peasants	eastern_european	ME castle	stone_fort_a
Murzuq_Province	Ubari	Ubari	208	93	slave	500	default_title.tga	yes	Peasants	middle_eastern	oasis	stone_fort_a
Murzuq_Province	Seguedine	Séguédine	209	51	slave	500	default_title.tga	yes	Peasants	northern_european	town	stone_fort_a
Murzuq_Province	Germa	Germa	210	93	slave	500	default_title.tga	yes	Peasants	middle_eastern	ME Town	stone_fort_a
Murzuq_Province	Wadi_ash_Shati	Wadi ash-Shati'	216	100	slave	500	default_title.tga	yes	Peasants	eastern_european	oasis	stone_fort_a
Murzuq_Province	Zouar	Zouar	232	52	slave	500	default_title.tga	yes	Peasants	middle_eastern	oasis	stone_fort_a
Murzuq_Province	Bardai	Bardai	235	58	slave	500	default_title.tga	yes	Peasants	middle_eastern	ME large town	stone_fort_a
Murzuq_Province	Tazirbu	Tazirbu	259	87	slave	500	default_title.tga	yes	Peasants	eastern_european	ME castle	stone_fort_a
Murzuq_Province	Fada	Fada	264	31	slave	500	default_title.tga	yes	Peasants	eastern_european	village	stone_fort_a
Murzuq_Province	Kufra	Kufra	274	77	slave	500	default_title.tga	yes	Peasants	middle_eastern	ME town	stone_fort_a
Muscat_Province	Raysut	Raysut	465	30	slave	500	default_title.tga	yes	Peasants	middle_eastern	no info	stone_fort_a
Muscat_Province	Thamarit	Thamarit	467	35	slave	500	default_title.tga	yes	Peasants	eastern_european	no info	stone_fort_a
Muscat_Province	As_Sariqah	Aš Šariqah	473	88	slave	500	default_title.tga	yes	Peasants	middle_eastern	ME city	stone_fort_a
Muscat_Province	al_ayn	al-ayn	475	79	slave	500	default_title.tga	yes	Peasants	middle_eastern	ME city	stone_fort_a
Muscat_Province	Ras_al_Khaimah	Ras al-Khaimah	475	90	slave	500	default_title.tga	yes	Peasants	middle_eastern	ME large town	stone_fort_a
Muscat_Province	Sohar	Sohar	481	80	slave	500	default_title.tga	yes	Peasants	northern_european	castle	stone_fort_a
Muscat_Province	Nizwa	Nizwa	487	71	slave	500	default_title.tga	yes	Peasants	middle_eastern	ME city	stone_fort_a
Muscat_Province	Samail	Samail	489	73	slave	500	default_title.tga	yes	Peasants	eastern_european	ME castle	stone_fort_a
Muscat_Province	Sinaw	Sinaw	490	68	slave	500	default_title.tga	yes	Peasants	middle_eastern	ME city	stone_fort_a
Muscat_Province	Ibra	Ibra	493	69	slave	500	default_title.tga	yes	Peasants	eastern_european	ME castle	stone_fort_a
Muscat_Province	Qalhat	Qalhat	498	70	slave	500	default_title.tga	yes	Peasants	middle_eastern	ME city	stone_fort_a
Muscat_Province	Dubai	Dubai	473	86	slave	500	default_title.tga	yes	Peasants	eastern_european	ME town	stone_fort_a
Muscat_Province	Al_Hamra	Al Hamra	485	72	slave	500	default_title.tga	yes	Peasants	middle_eastern	ME large town	stone_fort_a
Muscat_Province	Adam	Adam	487	67	slave	500	default_title.tga	yes	Peasants	eastern_european	ME town	stone_fort_a
Muscat_Province	Duqm	Duqm	489	48	slave	500	default_title.tga	yes	Peasants	middle_eastern	seems to be modern oil town	stone_fort_a
Muscat_Province	Sur	Sur	500	69	slave	500	default_title.tga	yes	Peasants	eastern_european	ME castle	stone_fort_a
Naples_Province	Monte_Casino	Monte Casino	211	201	papal_states	500	default_title.tga	yes	Peasants	northern_european	abbey* / SE	stone_fort_a
Naples_Province	Benevento	Benevento	217	197	papal_states	500	default_title.tga	yes	Peasants	northern_european	city / S European city	stone_fort_a
Naples_Province	Gaeta	Gaeta	210	199	sicily	500	default_title.tga	yes	Peasants	northern_european	city / S European city	stone_fort_a
Naples_Province	Salerno	Salerno	218	194	sicily	500	default_title.tga	yes	Peasants	northern_european	city / S European city	stone_fort_a
Naples_Province	Capua	Capua	213	198	slave	500	default_title.tga	yes	Peasants	greek	city / S European city	stone_fort_a
Nicopolis_Province	Naupaktos	Naupaktos	258	178	byzantium	500	default_title.tga	yes	Peasants	northern_european	Orthodox large town	stone_fort_a
Nicopolis_Province	Corfu	Corfu	247	186	byzantium	500	default_title.tga	yes	Peasants	northern_european	Orthodox large town	stone_fort_a
Nicopolis_Province	Argostoli	Argostoli	252	176	byzantium	500	default_title.tga	yes	Peasants	northern_european	Orthodox castle castle	stone_fort_a
Nicopolis_Province	Argyrokastron	Argyrokastron	249	190	byzantium	500	default_title.tga	yes	Peasants	northern_european	Orthodox town	stone_fort_a
Nicopolis_Province	Lefkada	Lefkada	252	180	byzantium	500	default_title.tga	yes	Peasants	northern_european	Orthodox town	stone_fort_a
Nicopolis_Province	Ioannina	Ioannina	253	187	byzantium	500	default_title.tga	yes	Peasants	northern_european	Orthodox castle Castle	stone_fort_a
Nicopolis_Province	Arta	Arta	255	183	byzantium	500	default_title.tga	yes	Peasants	northern_european	Orthodox city	stone_fort_a
Nicopolis_Province	Vlore	Aulón	245	192	slave	500	default_title.tga	yes	Peasants	greek	Orthodox town	stone_fort_a
Nicosia_Province	Limassol	Lemesós	329	152	byzantium	500	default_title.tga	yes	Peasants	northern_european	Greek fortress	stone_fort_a
Nicosia_Province	St_Hilarion_Castle	Hagios Hilarion	329	156	byzantium	500	default_title.tga	yes	Peasants	northern_european	fortress	stone_fort_a
Nicosia_Province	Famagusta	Ammóchostos	335	154	byzantium	500	default_title.tga	yes	Peasants	northern_european	Greek city	stone_fort_a
Nicosia_Province	Paphos	Paphos	326	152	byzantium	500	default_title.tga	yes	Peasants	northern_european	Greek town	stone_fort_a
Nicosia_Province	Kythrea	Chytri	332	156	byzantium	500	default_title.tga	yes	Peasants	northern_european	Greek town	stone_fort_a
Nishapur_Province	Damavand	Damāvand	444	161	seljuks	750	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Nishapur_Province	Aradan	Khuvār	447	158	seljuks	400	default_title.tga	yes	Peasants	northern_european	ME town	stone_fort_a
Nishapur_Province	Semnan	Samnān	452	160	seljuks	3000	default_title.tga	yes	Peasants	northern_european	ME city	stone_fort_a
Nishapur_Province	Gerdkuh	Girdkūh	456	164	seljuks	250	default_title.tga	yes	Peasants	northern_european	ME fortress	stone_fort_a
Nishapur_Province	Damghan	Dāmghān	458	163	seljuks	3000	default_title.tga	yes	Peasants	northern_european	ME city	stone_fort_a
Nishapur_Province	Bastam	Bustām	461	167	seljuks	1000	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Nishapur_Province	Beyarjomand	Biyār	467	164	seljuks	750	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Nishapur_Province	Jajarm	Jājarm	469	170	seljuks	750	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Nishapur_Province	Esfarayen	Esfarāyen	476	172	seljuks	3000	default_title.tga	yes	Peasants	northern_european	ME city	stone_fort_a
Nishapur_Province	Neghab	Fariyūmad	476	169	seljuks	1000	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Nishapur_Province	Sabzevar	Sabzavār	478	165	seljuks	2500	default_title.tga	yes	Peasants	northern_european	ME city	stone_fort_a
Nishapur_Province	Quchan	Khabūshān	482	172	seljuks	2500	default_title.tga	yes	Peasants	northern_european	ME city	stone_fort_a
Nishapur_Province	Tus	Tūs	489	169	seljuks	6000	default_title.tga	yes	Peasants	northern_european	ME large city	stone_fort_a
Nishapur_Province	Mashhad	Mashhad	490	166	seljuks	1000	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Norwich_Province	Kings_Lynn	Bishop's Lynn	129	291	england	500	default_title.tga	yes	Peasants	northern_european	city / N European city	stone_fort_a
Norwich_Province	Ipswich	Ipswich	135	286	england	500	default_title.tga	yes	Peasants	northern_european	large town / N European large town	stone_fort_a
Norwich_Province	Buckingham	Buckingham	123	284	england	500	default_title.tga	yes	Peasants	northern_european	town / N European town	stone_fort_a
Norwich_Province	Huntington	Huntingdon	128	288	england	500	default_title.tga	yes	Peasants	northern_european	castle / N European castle	stone_fort_a
Norwich_Province	Cambridge	Cambridge	130	286	england	500	default_title.tga	yes	Peasants	northern_european	town / N European town	stone_fort_a
Norwich_Province	Castle_Acre	Acre Castle	133	291	england	500	default_title.tga	yes	Peasants	northern_european	NE / NE Wooden Castle	stone_fort_a
Norwich_Province	Thetford	Thetford	133	288	england	500	default_title.tga	yes	Peasants	northern_european	NE / NE Wooden Castle	stone_fort_a
Norwich_Province	North_Walsham	North Walsham	136	292	england	500	default_title.tga	yes	Peasants	northern_european	NE / NE Town	stone_fort_a
Norwich_Province	Great_Yarmouth	Great Yarmouth	138	289	england	500	default_title.tga	yes	Peasants	northern_european	NE / NE Town	stone_fort_a
Novgorod_Province	Porkhov	Porkhov	292	339	novgorod	500	default_title.tga	yes	Peasants	northern_european	EE Citadel	stone_fort_a
Novgorod_Province	Velikiye_Luki	Velikiye Luki	299	326	novgorod	500	default_title.tga	yes	Peasants	northern_european	E European city City	stone_fort_a
Novgorod_Province	Staraya_Russa	Staraya Russa	300	342	novgorod	500	default_title.tga	yes	Peasants	northern_european	EE castle	stone_fort_a
Novgorod_Province	Toropets	Toropets	304	328	novgorod	500	default_title.tga	yes	Peasants	northern_european	EE Citadel	stone_fort_a
Novgorod_Province	Lyubytino	Lyubytino	311	351	novgorod	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Novgorod_Province	Bezhetsk	Bezhetsk	331	341	novgorod	500	default_title.tga	yes	Peasants	northern_european	EE castle	stone_fort_a
Novgorod_Province	Krasnyi_Kholm	Krasnyi_Kholm	333	344	novgorod	500	default_title.tga	yes	Peasants	northern_european	EE Citadel	stone_fort_a
Novgorod_Province	Khotchino	Khotchino	292	356	slave	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Novgorod_Province	Noteborg	Nöteborg	296	361	slave	500	default_title.tga	yes	Peasants	southern_european	CE wooden castle	stone_fort_a
Novgorod_Province	Lyuban	Lyuban	298	354	slave	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Novgorod_Province	Dubna	Dubna	306	329	slave	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Novgorod_Province	Krestetsky_Pogost	Krestetsky Pogost	306	344	slave	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Novgorod_Province	Olonets	Olonets	307	367	slave	500	default_title.tga	yes	Peasants	northern_european	EE large town	stone_fort_a
Novgorod_Province	Yazhelbitsy	Yazhelbitsy	309	342	slave	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Novgorod_Province	Okulovka	Okulovka	310	345	slave	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Novgorod_Province	Tikhvin	Tikhvin	310	357	slave	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Novgorod_Province	Valday	Valday	311	341	slave	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Novgorod_Province	Ugol	Ugol	312	344	slave	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Novgorod_Province	Borovichi	Borovichi	313	346	slave	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Novgorod_Province	Bologoye	Bologoye	315	340	slave	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Novgorod_Province	Kizhi	Kizhi	315	384	slave	500	default_title.tga	yes	Peasants	eastern_european	-	stone_fort_a
Novgorod_Province	Vyshny_Volochyok	Vyshny Volochyok	318	338	slave	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Novgorod_Province	Babayevo	Babayevo	324	356	slave	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Novgorod_Province	Vytegorsky_Pogost	Vytegorsky Pogost	324	372	slave	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Novgorod_Province	Andoma	Andoma	327	375	slave	500	default_title.tga	yes	Peasants	northern_european	EE Citadel	stone_fort_a
Novgorod_Province	Onega	Ust-Onega	328	403	slave	500	default_title.tga	yes	Peasants	southern_european	EE town	stone_fort_a
Novgorod_Province	Ladoga	Staraya Ladoga	303	362	sweden	500	default_title.tga	yes	Peasants	northern_european	Rus large town large town	stone_fort_a
Olomouc_Province	Brno	Brno	224	262	bohemia	500	default_title.tga	yes	Peasants	northern_european	NE large_town	stone_fort_a
Olomouc_Province	Breclav	Brzeclaw	226	257	bohemia	500	default_title.tga	yes	Peasants	northern_european	NE castle	stone_fort_a
Olomouc_Province	Podivin	Podivin	226	259	bohemia	500	default_title.tga	yes	Peasants	northern_european	NE castle	stone_fort_a
Olomouc_Province	Hradiste	Gradistie	230	261	bohemia	500	default_title.tga	yes	Peasants	northern_european	NE castle	stone_fort_a
Olomouc_Province	Jicin	Jiczin	233	265	bohemia	500	default_title.tga	yes	Peasants	northern_european	NE castle	stone_fort_a
Olomouc_Province	Kromieriz	Kromierzisz	228	263	bohemia	500	default_title.tga	yes	Peasants	northern_european	NE town	stone_fort_a
Olomouc_Province	Prerov	Przerow	230	264	bohemia	500	default_title.tga	yes	Peasants	northern_european	NE town	stone_fort_a
Olomouc_Province	Jihlava	Jiglawa	219	262	bohemia	500	default_title.tga	yes	Peasants	northern_european	NE large_town	stone_fort_a
Olomouc_Province	Trzebicz	Trzebicz	221	261	bohemia	500	default_title.tga	yes	Peasants	northern_european	NE town	stone_fort_a
Olomouc_Province	Znojmo	Znojmo	221	259	bohemia	500	default_title.tga	yes	Peasants	northern_european	NE large_town	stone_fort_a
Olomouc_Province	Unicov	Vniczow	227	267	bohemia	500	default_title.tga	yes	Peasants	northern_european	NE town	stone_fort_a
Orleans_Province	Chinon	Chinon	130	246	france	500	default_title.tga	yes	Peasants	northern_european	large castle / NE	stone_fort_a
Orleans_Province	Chatellerault	Châtellerault	133	241	france	500	default_title.tga	yes	Peasants	northern_european	large castle / NE	stone_fort_a
Orleans_Province	Tours	Tours	133	245	france	500	default_title.tga	yes	Peasants	northern_european	city / N European city	stone_fort_a
Orleans_Province	Corbon	Corbon	134	255	france	500	default_title.tga	yes	Peasants	northern_european	town / NE	stone_fort_a
Orleans_Province	Blois	Blois	136	248	france	500	default_title.tga	yes	Peasants	northern_european	large town / N European large town	stone_fort_a
Orleans_Province	Limoges	Limoges	136	235	france	500	default_title.tga	yes	Peasants	northern_european	City / N European city	stone_fort_a
Orleans_Province	Saint-Aignan	Saint-Aignan	137	244	france	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Orleans_Province	Le_Puiset	Le Puiset	139	253	france	500	default_title.tga	yes	Peasants	northern_european	town / NE core_building 1	stone_fort_a
Orleans_Province	Boussac	Boussac	141	237	france	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Orleans_Province	Amboise	Amboise	132	247	france	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Orleans_Province	Chateau_de_Chaumont	Château de Chaumont	135	246	france	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Orleans_Province	Loches	Loches	135	244	france	500	default_title.tga	yes	Peasants	northern_european	castle / NE	stone_fort_a
Orleans_Province	Vendome	Vendôme	135	250	france	500	default_title.tga	yes	Peasants	northern_european	large town / N European large town	stone_fort_a
Orleans_Province	Tremoille	La Trémoille	136	239	france	500	default_title.tga	yes	Peasants	northern_european	village / SE	stone_fort_a
Orleans_Province	Beaugency	Beaugency	137	250	france	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Orleans_Province	Chartres	Chartres	137	255	france	500	default_title.tga	yes	Peasants	northern_european	city / N European city	stone_fort_a
Orleans_Province	Bourganeuf	Bourganeuf	140	235	france	500	default_title.tga	yes	Peasants	northern_european	castle / NE	stone_fort_a
Orleans_Province	Chatereauroux	Châteauroux	140	242	france	500	default_title.tga	yes	Peasants	northern_european	castle / NE	stone_fort_a
Orleans_Province	Creuse	Creuse	141	240	france	500	default_title.tga	yes	Peasants	northern_european	large town / N European large town	stone_fort_a
Orleans_Province	Bourges	Bourges	143	244	france	500	default_title.tga	yes	Peasants	northern_european	City / N European city	stone_fort_a
Orleans_Province	Mountlucon	Montluçon	143	236	france	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Orleans_Province	Sancerre	Sancerre	144	247	france	500	default_title.tga	yes	Peasants	northern_european	large castle / NE	stone_fort_a
Orleans_Province	Evaux	Évaux-les-Bains	145	237	france	500	default_title.tga	yes	Peasants	northern_european	large town / NE	stone_fort_a
Orleans_Province	Toucy	Toucy	147	248	france	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Palermo_Province	Mazara_del_Vallo	Mazara del Vallo	205	172	sicily	500	default_title.tga	yes	Peasants	northern_european	large town / ME large town	stone_fort_a
Palermo_Province	Ietas	Ietas	207	174	sicily	500	default_title.tga	yes	Peasants	northern_european	castle / ME castle	stone_fort_a
Palermo_Province	Contessa_Entellina	Contessa Entellina	208	172	sicily	500	default_title.tga	yes	Peasants	northern_european	castle / ME castle	stone_fort_a
Palermo_Province	Cefalu	Cefalu	213	175	sicily	500	default_title.tga	yes	Peasants	northern_european	city / ME	stone_fort_a
Palermo_Province	Catania	Catania	220	170	sicily	500	default_title.tga	yes	Peasants	northern_european	city / SE city  	stone_fort_a
Palermo_Province	Messina	Messina	221	175	sicily	500	default_title.tga	yes	Peasants	northern_european	city / SE city  	stone_fort_a
Palermo_Province	Trapani	Trapani	204	174	slave	500	default_title.tga	yes	Peasants	eastern_european	large town / ME large town	stone_fort_a
Palermo_Province	Agrigento	Agrigento	211	169	slave	500	default_title.tga	yes	Peasants	middle_eastern	large town / ME large town	stone_fort_a
Palermo_Province	Caltanissetta	Caltanissetta	213	171	slave	500	default_title.tga	yes	Peasants	middle_eastern	city / ME	stone_fort_a
Palermo_Province	Licata	Licata	214	168	slave	500	default_title.tga	yes	Peasants	middle_eastern	city / ME	stone_fort_a
Palermo_Province	Enna	Enna	215	171	slave	500	default_title.tga	yes	Peasants	middle_eastern	large town / ME large town	stone_fort_a
Palermo_Province	Mdina	Mdina	216	159	slave	500	default_title.tga	yes	Peasants	middle_eastern	Castle / ME castle	stone_fort_a
Palermo_Province	Ragusa_Sicily	Ragusa	218	166	slave	500	default_title.tga	yes	Peasants	eastern_european	large city / ME larg city	stone_fort_a
Palma_Province	Ibiza	Ibiza	137	181	slave	500	default_title.tga	yes	Peasants	middle_eastern	town / ME town	stone_fort_a
Palma_Province	Mahon	Mahon	153	189	slave	500	default_title.tga	yes	Peasants	middle_eastern	Town / ME town	stone_fort_a
Pamplona_Province	Sanguesa	Sanguesa Merindad	121	209	aragon	500	default_title.tga	yes	Peasants	northern_european	Castle / S European castle	stone_fort_a
Pamplona_Province	Salazar	Salazar	123	209	aragon	500	default_title.tga	yes	Peasants	northern_european	village / SE	stone_fort_a
Pamplona_Province	San_Sebastian	San Sebastián	117	214	aragon	500	default_title.tga	yes	Peasants	northern_european	Town / S European town	stone_fort_a
Pamplona_Province	Luzaide	Luzaide	120	213	aragon	500	default_title.tga	yes	Peasants	northern_european	town / SE	stone_fort_a
Pamplona_Province	Aezkoa	Aezkoa	121	211	aragon	500	default_title.tga	yes	Peasants	northern_european	town / SE	stone_fort_a
Pamplona_Province	Tudela	Tudela	121	204	slave	500	default_title.tga	yes	Peasants	middle_eastern	city / ME city	stone_fort_a
Paris_Province	Mantes	Mantes	139	259	france	500	default_title.tga	yes	Peasants	northern_european	town / N European town	stone_fort_a
Paris_Province	Montlhery	Montlhéry	142	256	france	500	default_title.tga	yes	Peasants	northern_european	castle / NE castle town	stone_fort_a
Paris_Province	Chateau_de_Nemours	Château de Nemours	143	253	france	500	default_title.tga	yes	Peasants	northern_european	small castle / NE	stone_fort_a
Paris_Province	Senlis	Senlis	144	261	france	500	default_title.tga	yes	Peasants	northern_european	city / NE core_building 3	stone_fort_a
Paris_Province	Meaux	Meaux	145	258	france	500	default_title.tga	yes	Peasants	northern_european	Town / N European town	stone_fort_a
Paris_Province	Orbais-Abbaye	Orbais-l'Abbaye	149	258	france	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Paris_Province	Penthievre_Troyes	Penthievre Brittany	146	254	slave	500	default_title.tga	yes	Peasants	central_european	castle / NE	stone_fort_a
Patras_Province	Argos	Argos	265	172	byzantium	500	default_title.tga	yes	Peasants	northern_european	large town	stone_fort_a
Patras_Province	Corinth	Kórinthos	266	174	byzantium	500	default_title.tga	yes	Peasants	northern_european	orthodox fortress	stone_fort_a
Patras_Province	Zakynthos	Zakynthos	253	173	byzantium	500	default_title.tga	yes	Peasants	northern_european	orthodox large town	stone_fort_a
Patras_Province	Monemvasia	Monemvasia	267	165	byzantium	500	default_title.tga	yes	Peasants	northern_european	orthodox castle	stone_fort_a
Patras_Province	Andravida	Andravída	257	174	byzantium	500	default_title.tga	yes	Peasants	northern_european	orthodox town	stone_fort_a
Patras_Province	Kyparissia	Arkadia	260	169	byzantium	500	default_title.tga	yes	Peasants	northern_european	town	stone_fort_a
Patras_Province	Karytaina	Karytaina	261	171	byzantium	500	default_title.tga	yes	Peasants	northern_european	town	stone_fort_a
Patras_Province	Koroni	Koroni	261	166	byzantium	500	default_title.tga	yes	Peasants	northern_european	orthodox city	stone_fort_a
Patras_Province	Kalamata	Kalamata	263	168	byzantium	500	default_title.tga	yes	Peasants	northern_european	orthodox city	stone_fort_a
Patras_Province	Tegea	Nikli	263	170	byzantium	500	default_title.tga	yes	Peasants	northern_european	large town	stone_fort_a
Patras_Province	Asklipeion	Asklipeion	268	171	byzantium	500	default_title.tga	yes	Peasants	northern_european	Castle	stone_fort_a
Pereyaslavl_Province	Kozelets 	Kozelets 	308	276	kiev	500	default_title.tga	yes	Peasants	eastern_european	EE castle	stone_fort_a
Pereyaslavl_Province	Priluki	Priluki	315	276	kiev	500	default_title.tga	yes	Peasants	northern_european	EE Citadel	stone_fort_a
Pereyaslavl_Province	Romen	Romen	321	277	kiev	500	default_title.tga	yes	Peasants	northern_european	EE Citadel	stone_fort_a
Pereyaslavl_Province	Unenezh	Unenezh	311	278	slave	500	default_title.tga	yes	Peasants	eastern_european	EE town	stone_fort_a
Pereyaslavl_Province	Putivl	Putivl	322	281	slave	500	default_title.tga	yes	Peasants	northern_european	EE Citadel	stone_fort_a
Perth_Province	Doon	Dhuin	100	309	scotland	500	default_title.tga	yes	Peasants	southern_european	castle / N European castle	stone_fort_a
Perth_Province	Maybole	Maybole	103	314	scotland	500	default_title.tga	yes	Peasants	central_european	town / N European castle	stone_fort_a
Perth_Province	Glasgow	Glasgu	105	318	scotland	500	default_title.tga	yes	Peasants	middle_eastern	Religious, or village / N European village	stone_fort_a
